"","player_name","drafted","GP","min_total","adjoe","ht_rev","Min_per"
"11734","JEAN LOUISME","No",65,3447.8,92.9512306340275,76,53.0430769230769
"11735","JEAN MICHEL YOTIO","No",27,380.7,68.3987,81,14.1
"11736","JEAN SELUS","No",16,9.1,45.1508,74,0.56875
"11737","JEAN YVES TOUPANE","No",13,23,103.498005217391,79,1.76923076923077
"11738","JEAN-MICHEAL MUDIAY","No",14,13.8,12.5789268173913,75,0.985714285714286
"11739","JEAN-PAUL OLUKEMI","No",48,2249,116.178813606047,77.6666666666667,46.8541666666667
"11740","JEANTAL CYLLA","No",119,6210.2,95.021306077099,79.25,52.1865546218487
"11741","JEB BRANNEN","No",27,189.1,40.6858355896351,71,7.0037037037037
"11742","JEENATHAN WILLIAMS","No",90,4614.4,108.476746955184,77,51.2711111111111
"11743","JEFF ADRIEN","No",35,2870,115.711,79,82
"11744","JEFF ALLEN","No",101,7325.2,110.09687604434,79,72.5267326732673
"11745","JEFF ALLGOOD","No",59,1718,88.8465818393481,75,29.1186440677966
"11746","JEFF ALSTON","No",7,2.4,-4.9519,70,0.342857142857143
"11747","JEFF AYRES","Yes",35,2807,137.154,82,80.2
"11748","JEFF BEVERLY","No",91,4718.3,102.795938825424,78,51.8494505494506
"11749","JEFF BROOKS","No",101,5908.5,111.227536379792,80,58.5
"11750","JEFF BUDINICH","No",71,1174.2,89.8263443365696,82,16.5380281690141
"11751","JEFF CHRISTENSEN","No",26,626.6,78.528,78,24.1
"11752","JEFF COBY","No",105,3559.8,104.868374717681,80,33.9028571428571
"11753","JEFF COULANGES","No",18,298.8,96.34,75,16.6
"11754","JEFF CROFT","No",16,102.4,57.2053,76,6.4
"11755","JEFF DOWTIN","No",128,9843.8,112.760646000528,75,76.9046875
"11756","JEFF DREW","No",8,63.2,44.6348300316456,79.5,7.9
"11757","JEFF EARLY","No",59,3790.8,108.458102247547,73,64.2508474576271
"11758","JEFF ELORRIAGA","No",110,6555.7,107.22775902192,74,59.5972727272727
"11759","JEFF FOOTE","No",61,4365.5,114.277793929676,84,71.5655737704918
"11760","JEFF GARRETT","No",56,1404.7,89.8285479461807,78,25.0839285714286
"11761","JEFF GARY","No",47,3233.1,97.2371990349819,76,68.7893617021277
"11762","JEFF GEORGATOS","No",40,417.5,69.1484610538922,79,10.4375
"11763","JEFF HARRIS","No",19,35.1,87.383154985755,NA,1.84736842105263
"11764","JEFF HAVENSTEIN","No",104,2530.5,56.5809210748864,80,24.3317307692308
"11765","JEFF HOLTON","No",4,1.6,53.5558,79,0.4
"11766","JEFF HOWARD","No",56,292.8,87.539524863388,80,5.22857142857143
"11767","JEFF JACKSON","No",5,29,54.0252,70,5.8
"11768","JEFF JOHNSON","No",124,4966.3,94.5941127539617,79.25,40.0508064516129
"11769","JEFF JONES","No",122,4541.6,113.072312577065,NA,37.2262295081967
"11770","JEFF JORDAN","No",78,1939.8,84.8492218218373,73,24.8692307692308
"11771","JEFF KARI","No",62,4333.8,101.988260487332,74,69.9
"11772","JEFF LAIDIG","No",119,1505.4,75.4011421947655,76,12.6504201680672
"11773","JEFF LATIN","No",13,23.4,68.5947,72,1.8
"11774","JEFF LEDBETTER","No",59,2998.9,108.496702457568,75,50.828813559322
"11775","JEFF LOWERY","No",61,3423.7,88.3507021146713,73.6666666666667,56.1262295081967
"11776","JEFF MARTIN","No",14,14.8,108.688905405405,71,1.05714285714286
"11777","JEFF MULLAHEY","No",61,3301.5,96.6159096289565,75,54.1229508196721
"11778","JEFF NEWBERRY","No",63,4008.6,110.252149528514,74,63.6285714285714
"11779","JEFF OSBORNE","No",2,0.8,-0.983584,NA,0.4
"11780","JEFF OTCHERE","No",73,3014.9,85.4737312713523,83,41.3
"11781","JEFF PELAGE","No",116,3550.9,78.6103672083134,80.5,30.6112068965517
"11782","JEFF PETERSON","No",88,4322.6,95.7403396613149,73.3333333333333,49.1204545454545
"11783","JEFF POLLARD","No",109,4080.1,106.7399035955,81,37.4321100917431
"11784","JEFF POWERS","No",75,702.1,104.343038171201,79,9.36133333333333
"11785","JEFF REID","No",5,8,35.7542,76,1.6
"11786","JEFF ROBERSON","No",131,8995.1,119.630021247123,78,68.6648854961832
"11787","JEFF ROBINSON","No",168,7964.9,105.808014933019,79.5714285714286,47.410119047619
"11788","JEFF RYAN","No",39,858,93.6154163170163,78.3333333333333,22
"11789","JEFF SHORT","No",97,5877.3,111.745429459105,76,60.5907216494845
"11790","JEFF SMITH","No",109,4133.2,96.7234478999323,75.8,37.9192660550459
"11791","JEFF STUBBS","No",55,2655.2,87.4084392286833,73,48.2763636363636
"11792","JEFF TEAGUE","Yes",31,2476.9,125.453,74,79.9
"11793","JEFF THOMAS","No",125,7741,106.40972915644,77,61.928
"11794","JEFF VAN DYKE","No",17,141.1,66.3775,74,8.3
"11795","JEFF WHERRY","No",27,880.2,71.961,68,32.6
"11796","JEFF WHITE","No",123,6906.2,89.7196541194868,73,56.1479674796748
"11797","JEFF WITHEY","Yes",117,5549.7,119.644003495684,84,47.4333333333333
"11798","JEFF WOODWARD","No",15,561,125.219,83,37.4
"11799","JEFF WU","No",64,2435.4,87.4666630902521,74,38.053125
"11800","JEFF XAVIER","No",33,2013,104.312,72,61
"11801","JEFFERSON MASON","No",6,72,100.303,78,12
"11802","JEFFERY ARMSTRONG","No",9,15.3,118.871,72,1.7
"11803","JEFFERY JOHNSON","No",6,6,21.2603,74,1
"11804","JEFFERY LEWIS","No",24,523.2,69.5989,77,21.8
"11805","JEFFERY MCCLAIN","No",93,5070.2,94.3068842649205,78,54.5182795698925
"11806","JEFFERY MCCLENDON","No",110,4459.6,80.886228729034,74.5,40.5418181818182
"11807","JEFFERY MIDDLEBROOKS","No",99,4752.6,78.6851114631991,72.25,48.0060606060606
"11808","JEFFERY MOSS","No",122,9561.9,110.286211579289,76,78.3762295081967
"11809","JEFFERY RICARD","No",55,3410.1,84.8108745520659,74,62.0018181818182
"11810","JEFFERY SOLARIN","No",54,4101.4,105.940464524309,76,75.9518518518519
"11811","JEFFERY TAYLOR","Yes",133,9693.1,120.714579030444,79,72.8804511278196
"11812","JEFFON POWELL","No",21,401.1,33.9783,78,19.1
"11813","JEFFREY ALTIDORT","No",53,2736.7,80.3492521211678,73,51.6358490566038
"11814","JEFFREY CARROLL","No",116,6767.8,122.129091876237,78,58.3431034482759
"11815","JEFFREY FORBES","No",115,8481.2,93.8975855327076,70,73.7495652173913
"11816","JEFFREY GARY","No",30,1209,85.133,76,40.3
"11817","JEFFREY KENNINGS","No",48,1486.8,50.4592559322034,70,30.975
"11818","JEFFREY MERRITT","No",107,6846.3,94.1718404349795,78.75,63.9841121495327
"11819","JEFFREY NEAL","No",7,9.1,105.614,78,1.3
"11820","JEFFREY NWANKWO","No",3,0.9,24.2983,79,0.3
"11821","JEFFREY PIZANO-MCINNIS","No",1,0.3,-7.55567,73,0.3
"11822","JEFFREY PROPHETE","No",11,35.2,16.3218,74,3.2
"11823","JEFFREY RYAN","No",23,388.7,92.3023,79,16.9
"11824","JEFFREY SIMMONS","No",53,3045.7,88.3402192139738,73,57.4660377358491
"11825","JEFFREY UJU","No",62,1482.8,84.0931496628001,79,23.9161290322581
"11826","JEFFREY YAN","No",21,97.8,48.421454601227,81,4.65714285714286
"11827","JEFKIN AGYEMAN-BUDU","No",26,634.4,44.592,77,24.4
"11828","JEHLONI JAMES","No",5,3.6,166.593,78,0.72
"11829","JEHVON CLARKE","No",111,5491.5,95.643584191933,73,49.472972972973
"11830","JEHYVE FLOYD","No",124,6287.7,105.829773185744,79.5,50.7072580645161
"11831","JEJUAN BROWN","No",45,1762.1,92.8210639350775,79,39.1577777777778
"11832","JEKORE TYLER","No",38,987.2,88.4529484602917,75,25.978947368421
"11833","JELAN KENDRICK","No",82,4167,94.4105102903768,78.3333333333333,50.8170731707317
"11834","JELANI CURRIE","No",102,3921,88.5130778474879,76,38.4411764705882
"11835","JELANI FLOYD","No",40,946.4,56.4618863905325,80.5,23.66
"11836","JELANI HEWITT","No",116,9282,102.025202473605,74,80.0172413793103
"11837","JELANI JOHNSON","No",47,2554.6,73.074032224223,76,54.3531914893617
"11838","JELANI MOFFORD","No",6,1.6,98.1437525,77,0.266666666666667
"11839","JELANI POSTON","No",14,152.6,113.44,79,10.9
"11840","JELANI PRUITT","No",28,1008,92.1164,77,36
"11841","JELANI SIMMONS","No",60,2998.5,100.429973906953,77,49.975
"11842","JELLY WALKER","No",53,3851.1,101.395726805328,71,72.6622641509434
"11843","JEMAA YUORI","No",1,0.1,-6.2953,75,0.1
"11844","JEMAL DAVIS","No",14,583.8,99.6479,81,41.7
"11845","JEMAL FARMER","No",50,1657.8,98.6097771986971,77,33.156
"11846","JEMAR LINCOLN","No",5,1.8,63.3165366666667,73,0.36
"11847","JEMARCUS MCCLINTON","No",20,476,86.4668,75,23.8
"11848","JEMARL BAKER","No",28,476,97.0176,76,17
"11849","JEMARL BAKER JR.","No",44,1928.4,108.016827629123,76.5,43.8272727272727
"11850","JEMERRIO JONES","No",62,4067.2,112.160804878049,77,65.6
"11851","JENIERI CYRUS","No",11,13.2,78.2572,75,1.2
"11852","JENIRRO BUSH","No",46,2658.7,104.415061721894,80,57.7978260869565
"11853","JEQUAN LEWIS","No",141,8446.6,113.839498638505,73,59.9049645390071
"11854","JER'VAUGHN JOHNSON","No",55,3780.7,103.563703824689,78,68.74
"11855","JERAI GRANT","No",97,4978.5,120.89611043487,80,51.3247422680412
"11856","JERALD GILLENS-BUTLER","No",26,124.6,77.7853040128411,76,4.79230769230769
"11857","JERAMI GRACE","No",24,376.8,73.1631,75,15.7
"11858","JERAMI GRANT","Yes",72,3768.8,115.586395245171,80,52.3444444444444
"11859","JERARD AJAMI","No",62,2402.2,75.6986650237283,74,38.7451612903226
"11860","JERE VUCICA","No",7,37.8,117.67,81,5.4
"11861","JEREAL SCOTT","No",94,5016.9,110.713898463194,79,53.3712765957447
"11862","JEREKIUS DAVIS","No",84,2656,109.786975903614,78,31.6190476190476
"11863","JEREL HASTINGS","No",31,1280.3,102.013,77,41.3
"11864","JEREL MCNEAL","No",35,3055.5,124.949,75,87.3
"11865","JEREL STEPHENSON","No",28,1470,94.0199,77,52.5
"11866","JERELLE WILSON","No",18,83.4,83.0975742685851,73,4.63333333333333
"11867","JEREME GOOD","No",8,6.4,-0.608059,78,0.8
"11868","JEREME RICHMOND","No",31,1556.2,108.783,79,50.2
"11869","JEREMI BOOTH","No",87,3904.8,102.313323642696,77,44.8827586206896
"11870","JEREMIAH APRIL","No",4,4.8,130.82,83,1.2
"11871","JEREMIAH ASKA","No",18,20.2,55.2073152475248,68,1.12222222222222
"11872","JEREMIAH BAILEY","No",77,3814.3,91.6181779907191,78,49.5363636363636
"11873","JEREMIAH BELL","No",97,6120.7,99.4864813910174,72.3333333333333,63.1
"11874","JEREMIAH BONSU","No",1,0.1,-6.2533,71,0.1
"11875","JEREMIAH BOWMAN","No",46,3254.8,108.128196263979,74,70.7565217391304
"11876","JEREMIAH BOZEMAN","No",54,1510.8,74.6821014297061,74,27.9777777777778
"11877","JEREMIAH BUFORD","No",73,2167.8,94.0982440631054,77,29.6958904109589
"11878","JEREMIAH CRUTCHER","No",57,3578.9,87.1649885020537,70,62.7877192982456
"11879","JEREMIAH CURTIS","No",12,45.6,61.7529,80,3.8
"11880","JEREMIAH DAVENPORT","No",41,1818.6,108.616364896074,79,44.3560975609756
"11881","JEREMIAH DAVIS","No",72,1918.1,88.788191637558,75.5,26.6402777777778
"11882","JEREMIAH DAVIS III","No",6,13.2,107.04,75,2.2
"11883","JEREMIAH DICKERSON","No",14,46.2,81.0833,70,3.3
"11884","JEREMIAH DOMINGUEZ","No",30,2349,111.786,66,78.3
"11885","JEREMIAH EASON","No",50,2248.6,86.3855686382638,79,44.972
"11886","JEREMIAH FERGUSON","No",50,1145,83.6001665065502,74,22.9
"11887","JEREMIAH FRANCIS","No",16,257.6,77.6401,72,16.1
"11888","JEREMIAH FRANCIS III","No",19,1041.2,84.4452,73,54.8
"11889","JEREMIAH GAMBRELL","No",45,1430.9,88.718247760151,74.3333333333333,31.7977777777778
"11890","JEREMIAH GILYARD","No",3,1.2,-3.12901,74,0.4
"11891","JEREMIAH HERNANDEZ","No",22,983.4,75.7736,76,44.7
"11892","JEREMIAH HILL","No",30,1323,93.7357,73,44.1
"11893","JEREMIAH INGRAM","No",59,3136.4,90.2528754878204,79,53.1593220338983
"11894","JEREMIAH JACKSON","No",24,242.4,89.2063,77,10.1
"11895","JEREMIAH JEFFERSON","No",59,4021.7,97.7508114329761,74,68.164406779661
"11896","JEREMIAH JONES","No",101,6283.7,97.2715230835336,75.25,62.2148514851485
"11897","JEREMIAH KELLY","No",123,8494.2,96.1589908113772,72.25,69.0585365853659
"11898","JEREMIAH KREISBERG","No",103,4560.7,93.5172559519372,81.75,44.278640776699
"11899","JEREMIAH LIVINGSTON","No",19,245.1,54.7266,73,12.9
"11900","JEREMIAH MARTIN","No",124,8506.5,115.782958113208,74.5,68.6008064516129
"11901","JEREMIAH MOORE","No",4,2.4,-7.85927,76,0.6
"11902","JEREMIAH ODEN","No",23,717.6,93.7104,80,31.2
"11903","JEREMIAH OSTROWSKI","No",43,2155.8,88.6742422209852,69,50.1348837209302
"11904","JEREMIAH POPE","No",23,1122.4,90.0267,76,48.8
"11905","JEREMIAH RIVERS","No",63,3967.9,85.242318206104,76,62.9825396825397
"11906","JEREMIAH ROBINSON-EARL","Yes",56,4665.3,118.428311941354,81,83.3089285714286
"11907","JEREMIAH SAMARRIPPAS","No",119,9193.5,94.6121467069125,70,77.2563025210084
"11908","JEREMIAH SAUNDERS","No",44,671.2,71.5174088498212,75,15.2545454545455
"11909","JEREMIAH TATE","No",8,5.8,14.8194972413793,73,0.725
"11910","JEREMIAH TAYLOR","No",18,32.4,31.4110851851852,76,1.8
"11911","JEREMIAH TILMON","No",104,5317.1,111.158479208591,82,51.1259615384615
"11912","JEREMIAH USIOSEFE","No",60,2078.4,82.5748359699769,77,34.64
"11913","JEREMIAH WILLIAMS","No",65,3300.4,100.250755035753,73,50.7753846153846
"11914","JEREMIAH WORTHEM","No",28,680.2,101.984541899441,77.5,24.2928571428571
"11915","JEREMIE MITCHELL","No",87,4412.9,89.4068464841714,74.75,50.7229885057471
"11916","JEREMIE SIMMONS","No",66,2722.5,112.043815757576,74,41.25
"11917","JEREMIE TYLER","No",76,2959.8,100.565577228191,74,38.9447368421053
"11918","JEREMY ADAMS","No",75,1770,83.9298376271186,77,23.6
"11919","JEREMY ALLEN","No",92,5449.3,100.492175744775,75.6,59.2315217391304
"11920","JEREMY ANDERSON","No",52,2118.4,87.4474760574018,76,40.7384615384615
"11921","JEREMY ATKINSON","No",60,4912.5,115.695303328244,75,81.875
"11922","JEREMY BAKER","No",45,2516.7,101.191077367187,74,55.9266666666667
"11923","JEREMY BARR","No",22,710.6,83.5947,81,32.3
"11924","JEREMY BASNIGHT","No",18,162,100.547,77,9
"11925","JEREMY BOGUS","No",60,521.1,78.1796383419689,76.75,8.685
"11926","JEREMY BUTTELL","No",54,3409.5,105.785908490981,79,63.1388888888889
"11927","JEREMY BYNUM","No",83,5974.2,99.3191386863513,75,71.978313253012
"11928","JEREMY CALDWELL","No",33,2277,106.932,80,69
"11929","JEREMY CAMPBELL","No",71,2622,73.4771731121281,76,36.9295774647887
"11930","JEREMY CANTY","No",23,209.3,78.258,74,9.1
"11931","JEREMY CASTLEBERRY","No",6,3.2,45.78686625,70,0.533333333333333
"11932","JEREMY CHAPPELL","No",35,2849,115.08,75,81.4
"11933","JEREMY COMBS","No",113,7334.4,111.04370520288,79,64.9061946902655
"11934","JEREMY CRUTCHER","No",105,7995.9,87.4207887292237,68,76.1514285714286
"11935","JEREMY DEAN","No",56,2870.8,78.0109097185453,78,51.2642857142857
"11936","JEREMY DEWALT","No",8,32,71.0074,76,4
"11937","JEREMY DILLON","No",24,200,55.3570912,77,8.33333333333333
"11938","JEREMY DUNBAR","No",4,17.6,94.9841,77,4.4
"11939","JEREMY EVANS","Yes",67,4309.1,119.655230860272,81,64.3149253731343
"11940","JEREMY FELTON","No",6,40.2,89.7119,82,6.7
"11941","JEREMY FORD","No",4,3.2,76.5517,73,0.8
"11942","JEREMY GOODE","No",64,5352.1,105.050350404514,69,83.6265625
"11943","JEREMY GRANGER","No",110,7886.4,105.37021826689,73,71.6945454545454
"11944","JEREMY GREEN","No",97,6527.6,116.531900177707,76,67.2948453608248
"11945","JEREMY HAMILTON","No",25,575,74.7271,75,23
"11946","JEREMY HARN","No",28,212.4,87.673295386064,80,7.58571428571429
"11947","JEREMY HARRELL","No",29,333.2,80.9036795918367,80,11.4896551724138
"11948","JEREMY HARRIS","No",70,5624.5,116.930635967642,79,80.35
"11949","JEREMY HAVARD","No",24,456,79.9881,80,19
"11950","JEREMY HAYES","No",28,691.6,80.7817,75,24.7
"11951","JEREMY HAZELL","No",81,6178.7,127.97958486413,77,76.2802469135802
"11952","JEREMY HEMSLEY","No",129,8463.2,101.558261269969,75,65.6062015503876
"11953","JEREMY HENCE","No",82,4344,100.182483425414,75.3333333333333,52.9756097560976
"11954","JEREMY HINES","No",4,4.4,131.383,73,1.1
"11955","JEREMY HOLLIMON","No",64,3886.6,107.21154272629,74.5,60.728125
"11956","JEREMY HOLLOWELL","No",121,6558,104.297299505947,80,54.198347107438
"11957","JEREMY INGRAM","No",122,7295,109.852394926662,74,59.7950819672131
"11958","JEREMY JACOB","No",83,3138.9,102.215245066743,80,37.8180722891566
"11959","JEREMY JEFFERS","No",69,2912,95.8765081318681,78,42.2028985507246
"11960","JEREMY JOHNSON","No",49,1925,92.4957350857143,75,39.2857142857143
"11961","JEREMY JONES","No",139,2867.8,103.966816939814,77.4,20.631654676259
"11962","JEREMY JOYNER","No",7,42.7,83.7344,81,6.1
"11963","JEREMY KING","No",16,84.8,98.0016,82,5.3
"11964","JEREMY LAMB","Yes",75,5931.7,123.350199993257,77,79.0893333333333
"11965","JEREMY LANDERS","No",80,2471.8,82.8385303422607,74,30.8975
"11966","JEREMY LAY","No",22,990,97.3955,72,45
"11967","JEREMY LIEBERMAN","No",88,3744.9,85.2956643942428,73,42.5556818181818
"11968","JEREMY LIN","No",55,4572.4,119.122259644825,74.5,83.1345454545454
"11969","JEREMY MAJOR","No",122,9237.4,100.797795212939,70.5,75.716393442623
"11970","JEREMY MCDONALD","No",17,112.2,54.8817,79,6.6
"11971","JEREMY MCKAY","No",28,812,78.8934,70,29
"11972","JEREMY MILLER","No",103,3006.1,111.391121246798,82,29.1854368932039
"11973","JEREMY MIXON","No",79,2806.2,100.6354473808,73,35.5215189873418
"11974","JEREMY MONTGOMERY","No",131,8393.3,103.040300427722,74,64.0709923664122
"11975","JEREMY MORGAN","No",128,8836.9,111.841749052269,77,69.03828125
"11976","JEREMY NASH","No",65,4358.7,101.117728233189,75.5,67.0569230769231
"11977","JEREMY NORDMAN","No",6,18.6,39.7219,77,3.1
"11978","JEREMY OLSEN","No",74,1547.8,101.469958159969,82,20.9162162162162
"11979","JEREMY PARGO","No",33,2458.5,111.548,74,74.5
"11980","JEREMY PECK","No",65,1431.4,79.1254541707419,80.6666666666667,22.0215384615385
"11981","JEREMY POSTELL","No",6,4.2,79.2101,77,0.7
"11982","JEREMY PRICE","No",92,4341.1,102.919249793831,80,47.1858695652174
"11983","JEREMY PURVIS","No",42,1453.2,84.6893011560694,76,34.6
"11984","JEREMY RICHARDS","No",2,0.8,-0.3072,69,0.4
"11985","JEREMY ROACH","No",24,1627.2,104.005,73,67.8
"11986","JEREMY ROBINSON","No",135,5638.2,88.3664422936398,76.5,41.7644444444444
"11987","JEREMY ROSCOE","No",29,774.3,93.0779,74,26.7
"11988","JEREMY SAFFORE","No",92,3025.3,85.0569158959442,85,32.8836956521739
"11989","JEREMY SANCHEZ","No",34,416,88.3362461538462,72,12.2352941176471
"11990","JEREMY SCHULKIN","No",1,0.2,-4.41095,76,0.2
"11991","JEREMY SENGLIN","No",115,9358.2,113.243700027783,74,81.3756521739131
"11992","JEREMY SEXTON","No",104,7455.4,94.2791578399549,74,71.6865384615385
"11993","JEREMY SHEPPARD","No",54,3530.4,103.006527872196,73,65.3777777777778
"11994","JEREMY SIMMONS","No",85,4579.8,113.811141840255,80,53.88
"11995","JEREMY SMITH","No",147,7761.9,93.9686671639676,73.6666666666667,52.8020408163265
"11996","JEREMY THOMAS","No",80,2548.2,97.1383943724983,77,31.8525
"11997","JEREMY UNDERWOOD","No",122,6303.4,80.8095141019133,72,51.6672131147541
"11998","JEREMY VERHAGEN","No",57,2419.3,92.4184229446534,82,42.4438596491228
"11999","JEREMY WASHINGTON","No",52,2923.2,90.4448668650794,79,56.2153846153846
"12000","JEREMY WATSON","No",56,3114.8,92.2300211121099,79,55.6214285714286
"12001","JEREMY WILLIAMS","No",67,4476,106.169804021448,79,66.8059701492537
"12002","JEREMY WILSON","No",42,1067.4,91.0857774779839,82,25.4142857142857
"12003","JEREMY WISE","No",29,2595.5,118.025,74,89.5
"12004","JERIAH COLEMAN","No",14,68.6,68.4968,84,4.9
"12005","JERIAH HORNE","No",123,6647,112.568069137957,79,54.0406504065041
"12006","JERIAN GRANT","Yes",119,9977.4,124.570410587929,77,83.8436974789916
"12007","JERICHO SIMS","Yes",119,5505.5,110.226426882209,81.25,46.2647058823529
"12008","JERICOLE HELLEMS","No",92,5089.4,107.064481392699,79,55.3195652173913
"12009","JERIME ANDERSON","No",129,6505.5,98.92296292368,73.75,50.4302325581395
"12010","JERIMYIAH BATTS","No",58,1551.4,66.4307696789996,80,26.748275862069
"12011","JERIMYJAH BATTS","No",12,61.2,73.6471,80,5.1
"12012","JERMAIN DAVIS","No",30,1425,93.0353,76,47.5
"12013","JERMAINE BEAL","No",63,5165.3,120.816594041004,75,81.9888888888889
"12014","JERMAINE BISHOP","No",88,5226.7,101.733135490845,73.25,59.3943181818182
"12015","JERMAINE BLACKMON","No",1,0.1,-6.56459,74,0.1
"12016","JERMAINE BLACKMON JR.","No",2,0.4,-6.56748,74,0.2
"12017","JERMAINE BOLDEN","No",34,2842.4,91.6062,67,83.6
"12018","JERMAINE CALVIN","No",18,325.8,65.4667,70,18.1
"12019","JERMAINE COUISNARD","No",47,2809.2,102.934470568133,76,59.7702127659574
"12020","JERMAINE CRUMPTON","No",121,7250.8,113.244671539692,78,59.9239669421488
"12021","JERMAINE DAVIS","No",14,47.6,77.9936,81,3.4
"12022","JERMAINE DAVIS II","No",5,22,65.8473,81,4.4
"12023","JERMAINE DIXON","No",59,3338.6,111.107785958186,75,56.5864406779661
"12024","JERMAINE DREWEY","No",4,15.2,32.0481,74,3.8
"12025","JERMAINE EDMONDS JR.","No",8,125.6,100.269,76,15.7
"12026","JERMAINE HALEY","No",95,5381.8,100.461630963618,79,56.6505263157895
"12027","JERMAINE HAMLIN","No",23,79.7,77.140048055207,82,3.46521739130435
"12028","JERMAINE HARRIS","No",84,3323.1,89.777664448858,80,39.5607142857143
"12029","JERMAINE JACKSON","No",50,1158.6,74.1432945624029,80,23.172
"12030","JERMAINE JACKSON JR.","No",74,5118.6,98.0276176063768,70,69.1702702702703
"12031","JERMAINE JOHNSON","No",35,2446.5,103.239,79,69.9
"12032","JERMAINE LAWRENCE","No",47,1184,76.3965612668919,81.5,25.1914893617021
"12033","JERMAINE LIPPERT","No",56,846.4,87.882877221172,80,15.1142857142857
"12034","JERMAINE LONG","No",64,2675.2,85.2435397129187,75,41.8
"12035","JERMAINE MALLETT","No",71,5630.8,114.901273993038,75,79.3070422535211
"12036","JERMAINE MARROW","No",118,9850.6,111.190918212089,72,83.4796610169492
"12037","JERMAINE MARSHALL","No",137,7799.4,109.756613617714,76.4,56.9299270072993
"12038","JERMAINE MIRANDA","No",11,23.9,87.7479054393305,75.5,2.17272727272727
"12039","JERMAINE MORGAN","No",21,415.8,71.5169,80,19.8
"12040","JERMAINE MYERS","No",55,2097,84.2194429184549,72,38.1272727272727
"12041","JERMAINE RUTTLEY","No",62,3854.4,99.7441599315069,75,62.1677419354839
"12042","JERMAINE SAMUELS","No",115,6113,118.464036234255,78.75,53.1565217391304
"12043","JERMAINE SANDERS","No",130,5096.4,103.539234196688,77,39.2030769230769
"12044","JERMAINE SMITH","No",15,138,60.4633,81,9.2
"12045","JERMAINE TAYLOR","Yes",30,2394,137.026,76,79.8
"12046","JERMAINE UKAEGBU","No",74,1954.1,89.2525500639681,77.6666666666667,26.4067567567568
"12047","JERMAINE WILLIAMS","No",8,9.6,85.311,67,1.2
"12048","JERMEL JENKINS","No",129,7112.9,97.7075002390024,71,55.1387596899225
"12049","JERMOL PAUL","No",51,820.2,83.5143722750549,76.3333333333333,16.0823529411765
"12050","JERMYL JACKSON-WILSON","No",30,1521,94.0794,78,50.7
"12051","JERNARD JARREAU","No",71,2271.1,89.6727054158778,82,31.987323943662
"12052","JEROME ADOLPHUS JORDAN","No",35,2359,123.428,84,67.4
"12053","JEROME ALEXANDER","No",26,514.8,75.8904,78,19.8
"12054","JEROME BLOCKMON","No",21,182.7,57.0444,74,8.7
"12055","JEROME BROWN","No",7,23.1,125.779,76,3.3
"12056","JEROME BURNEY","No",9,43.2,64.6074,81,4.8
"12057","JEROME CLYBURN","No",45,2005,89.7806088927681,72.5,44.5555555555556
"12058","JEROME DAVIS","No",16,24.5,53.3968628571429,76.5,1.53125
"12059","JEROME DESROSIERS","No",78,3065.4,102.940740966921,79,39.3
"12060","JEROME DYSON","No",58,4000.8,114.85423995201,75.5,68.9793103448276
"12061","JEROME FRINK","No",121,9432.9,101.502037663921,78.5,77.9578512396694
"12062","JEROME GARRISON","No",57,4564.8,108.629039037855,75,80.0842105263158
"12063","JEROME HAIRSTON","No",35,2196.5,94.3297894605053,75,62.7571428571429
"12064","JEROME HAMILTON","No",3,1.5,68.7343,79,0.5
"12065","JEROME HARRIS","No",4,2.8,77.8825,75,0.7
"12066","JEROME HILL","No",89,5996,107.114808822548,77,67.3707865168539
"12067","JEROME HUNTER","No",164,6118.7,80.1280959828068,80.6666666666667,37.3091463414634
"12068","JEROME JONES","No",70,3304.6,93.3291152242329,77.6666666666667,47.2085714285714
"12069","JEROME JORDAN","Yes",34,2546.6,121.72,84,74.9
"12070","JEROME MEYINSSE","No",48,1933.9,116.147515564404,81,40.2895833333333
"12071","JEROME RANDLE","No",68,5916.2,132.871239714682,70,87.0029411764706
"12072","JEROME ROBINSON","Yes",90,7213.6,115.776177334479,77,80.1511111111111
"12073","JEROME SEAGEARS","No",122,7581.9,103.973472083515,73,62.1467213114754
"12074","JEROME SEGURA","No",122,7257.8,82.5321591997575,71,59.4901639344262
"12075","JEROME SIMMONS","No",45,725.3,84.2862484764925,80,16.1177777777778
"12076","JEROME TILLMAN","No",31,2455.2,124.922,78,79.2
"12077","JEROMIE HILL","No",115,8664.2,102.379483670737,80,75.3408695652174
"12078","JEROMY RODRIGUEZ","No",48,2839.1,107.749572258814,79,59.1479166666667
"12079","JERON ARTEST","No",55,2286,74.2933598425197,75,41.5636363636364
"12080","JERON BELIN","No",63,3634.1,99.4489945516084,78,57.684126984127
"12081","JERON ROGERS","No",23,388.7,72.5615,79,16.9
"12082","JERON TROTMAN","No",87,2333.1,85.0373427928507,77.75,26.8172413793103
"12083","JERONNE MAYMON","No",91,4966.1,115.80656581422,79,54.5725274725275
"12084","JERRALD BONHAM","No",57,3236.7,83.6944746408379,80,56.7842105263158
"12085","JERRAMY KING","No",30,99,76.6657515151515,71,3.3
"12086","JERRAN FOSTER","No",54,1991.8,58.3430306556883,69,36.8851851851852
"12087","JERRAN YOUNG","No",68,3304.5,102.804873263731,78,48.5955882352941
"12088","JERRANN WRIGHT","No",29,1389.1,89.9334,79,47.9
